Time,Activity
2017-10-27 19:43:30,206.0
2017-10-27 19:44:00,934.0
2017-10-27 19:44:30,678.0
2017-10-27 19:45:00,578.0
2017-10-27 19:45:30,616.0
2017-10-27 19:46:00,597.0
2017-10-27 19:46:30,578.0
2017-10-27 19:47:00,122.0
2017-10-27 19:47:30,206.0
2017-10-27 19:48:00,83.0
2017-10-27 19:48:30,5.0
2017-10-27 19:49:00,272.0
2017-10-27 19:49:30,1027.0
2017-10-27 19:50:00,850.0
2017-10-27 19:50:30,405.0
2017-10-27 19:51:00,379.0
2017-10-27 19:51:30,418.0
2017-10-27 19:52:00,771.0
2017-10-27 19:52:30,477.0
2017-10-27 19:53:00,525.0
2017-10-27 19:53:30,310.0
2017-10-27 19:54:00,392.0
2017-10-27 19:54:30,187.0
2017-10-27 19:55:00,230.0
2017-10-27 19:55:30,126.0
2017-10-27 19:56:00,254.0
2017-10-27 19:56:30,126.0
2017-10-27 19:57:00,344.0
2017-10-27 19:57:30,187.0
2017-10-27 19:58:00,13.0
2017-10-27 19:58:30,301.0
2017-10-27 19:59:00,206.0
2017-10-27 19:59:30,637.0
2017-10-27 20:00:00,174.0
2017-10-27 20:00:30,80.0
2017-10-27 20:01:00,578.0
2017-10-27 20:01:30,344.0
2017-10-27 20:02:00,322.0
2017-10-27 20:02:30,379.0
2017-10-27 20:03:00,493.0
2017-10-27 20:03:30,187.0
2017-10-27 20:04:00,333.0
2017-10-27 20:04:30,168.0
2017-10-27 20:05:00,112.0
2017-10-27 20:05:30,432.0
2017-10-27 20:06:00,187.0
2017-10-27 20:06:30,80.0
2017-10-27 20:07:00,366.0
2017-10-27 20:07:30,262.0
2017-10-27 20:08:00,174.0
2017-10-27 20:08:30,174.0
2017-10-27 20:09:00,83.0
2017-10-27 20:09:30,19.0
2017-10-27 20:10:00,38.0
2017-10-27 20:10:30,14.0
2017-10-27 20:11:00,67.0
2017-10-27 20:11:30,187.0
2017-10-27 20:12:00,80.0
2017-10-27 20:12:30,6.0
2017-10-27 20:13:00,50.0
2017-10-27 20:13:30,222.0
2017-10-27 20:14:00,131.0
2017-10-27 20:14:30,3.0
2017-10-27 20:15:00,0.0
2017-10-27 20:15:30,6.0
2017-10-27 20:16:00,174.0
2017-10-27 20:16:30,136.0
2017-10-27 20:17:00,83.0
2017-10-27 20:17:30,262.0
2017-10-27 20:18:00,77.0
2017-10-27 20:18:30,58.0
2017-10-27 20:19:00,54.0
2017-10-27 20:19:30,214.0
2017-10-27 20:20:00,194.0
2017-10-27 20:20:30,322.0
2017-10-27 20:21:00,162.0
2017-10-27 20:21:30,162.0
2017-10-27 20:22:00,99.0
2017-10-27 20:22:30,26.0
2017-10-27 20:23:00,48.0
2017-10-27 20:23:30,0.0
2017-10-27 20:24:00,0.0
2017-10-27 20:24:30,10.0
2017-10-27 20:25:00,8.0
2017-10-27 20:25:30,51.0
2017-10-27 20:26:00,50.0
2017-10-27 20:26:30,3.0
2017-10-27 20:27:00,0.0
2017-10-27 20:27:30,0.0
2017-10-27 20:28:00,0.0
2017-10-27 20:28:30,0.0
2017-10-27 20:29:00,0.0
2017-10-27 20:29:30,0.0
2017-10-27 20:30:00,0.0
2017-10-27 20:30:30,14.0
2017-10-27 20:31:00,0.0
2017-10-27 20:31:30,0.0
2017-10-27 20:32:00,272.0
2017-10-27 20:32:30,0.0
2017-10-27 20:33:00,0.0
2017-10-27 20:33:30,2.0
2017-10-27 20:34:00,0.0
2017-10-27 20:34:30,2.0
2017-10-27 20:35:00,11.0
2017-10-27 20:35:30,0.0
2017-10-27 20:36:00,6.0
2017-10-27 20:36:30,11.0
2017-10-27 20:37:00,0.0
2017-10-27 20:37:30,5.0
2017-10-27 20:38:00,2.0
2017-10-27 20:38:30,99.0
2017-10-27 20:39:00,70.0
2017-10-27 20:39:30,174.0
2017-10-27 20:40:00,112.0
2017-10-27 20:40:30,2.0
2017-10-27 20:41:00,83.0
2017-10-27 20:41:30,238.0
2017-10-27 20:42:00,206.0
2017-10-27 20:42:30,54.0
2017-10-27 20:43:00,10.0
2017-10-27 20:43:30,168.0
2017-10-27 20:44:00,0.0
2017-10-27 20:44:30,8.0
2017-10-27 20:45:00,2.0
2017-10-27 20:45:30,51.0
2017-10-27 20:46:00,6.0
2017-10-27 20:46:30,19.0
2017-10-27 20:47:00,102.0
2017-10-27 20:47:30,24.0
2017-10-27 20:48:00,16.0
2017-10-27 20:48:30,6.0
2017-10-27 20:49:00,136.0
2017-10-27 20:49:30,58.0
2017-10-27 20:50:00,150.0
2017-10-27 20:50:30,322.0
2017-10-27 20:51:00,222.0
2017-10-27 20:51:30,174.0
2017-10-27 20:52:00,262.0
2017-10-27 20:52:30,168.0
2017-10-27 20:53:00,2.0
2017-10-27 20:53:30,0.0
2017-10-27 20:54:00,0.0
2017-10-27 20:54:30,0.0
2017-10-27 20:55:00,0.0
2017-10-27 20:55:30,0.0
2017-10-27 20:56:00,0.0
2017-10-27 20:56:30,0.0
2017-10-27 20:57:00,0.0
2017-10-27 20:57:30,0.0
2017-10-27 20:58:00,0.0
2017-10-27 20:58:30,0.0
2017-10-27 20:59:00,0.0
2017-10-27 20:59:30,0.0
2017-10-27 21:00:00,0.0
2017-10-27 21:00:30,0.0
2017-10-27 21:01:00,0.0
2017-10-27 21:01:30,2.0
2017-10-27 21:02:00,0.0
2017-10-27 21:02:30,0.0
2017-10-27 21:03:00,0.0
2017-10-27 21:03:30,0.0
2017-10-27 21:04:00,0.0
2017-10-27 21:04:30,0.0
2017-10-27 21:05:00,11.0
2017-10-27 21:05:30,0.0
2017-10-27 21:06:00,0.0
2017-10-27 21:06:30,0.0
2017-10-27 21:07:00,0.0
2017-10-27 21:07:30,0.0
2017-10-27 21:08:00,0.0
2017-10-27 21:08:30,0.0
2017-10-27 21:09:00,0.0
2017-10-27 21:09:30,0.0
2017-10-27 21:10:00,0.0
2017-10-27 21:10:30,80.0
2017-10-27 21:11:00,0.0
2017-10-27 21:11:30,0.0
2017-10-27 21:12:00,0.0
2017-10-27 21:12:30,0.0
2017-10-27 21:13:00,0.0
2017-10-27 21:13:30,0.0
2017-10-27 21:14:00,0.0
2017-10-27 21:14:30,51.0
2017-10-27 21:15:00,206.0
2017-10-27 21:15:30,0.0
2017-10-27 21:16:00,54.0
2017-10-27 21:16:30,141.0
2017-10-27 21:17:00,0.0
2017-10-27 21:17:30,0.0
2017-10-27 21:18:00,0.0
2017-10-27 21:18:30,0.0
2017-10-27 21:19:00,0.0
2017-10-27 21:19:30,0.0
2017-10-27 21:20:00,54.0
2017-10-27 21:20:30,0.0
2017-10-27 21:21:00,0.0
2017-10-27 21:21:30,0.0
2017-10-27 21:22:00,0.0
2017-10-27 21:22:30,0.0
2017-10-27 21:23:00,0.0
2017-10-27 21:23:30,0.0
2017-10-27 21:24:00,0.0
2017-10-27 21:24:30,61.0
2017-10-27 21:25:00,48.0
2017-10-27 21:25:30,0.0
2017-10-27 21:26:00,0.0
2017-10-27 21:26:30,0.0
2017-10-27 21:27:00,0.0
2017-10-27 21:27:30,0.0
2017-10-27 21:28:00,0.0
2017-10-27 21:28:30,0.0
2017-10-27 21:29:00,214.0
2017-10-27 21:29:30,27.0
2017-10-27 21:30:00,0.0
2017-10-27 21:30:30,0.0
2017-10-27 21:31:00,90.0
2017-10-27 21:31:30,90.0
2017-10-27 21:32:00,0.0
2017-10-27 21:32:30,0.0
2017-10-27 21:33:00,0.0
2017-10-27 21:33:30,0.0
2017-10-27 21:34:00,0.0
2017-10-27 21:34:30,58.0
2017-10-27 21:35:00,99.0
2017-10-27 21:35:30,29.0
2017-10-27 21:36:00,0.0
2017-10-27 21:36:30,29.0
2017-10-27 21:37:00,24.0
2017-10-27 21:37:30,19.0
2017-10-27 21:38:00,13.0
2017-10-27 21:38:30,102.0
2017-10-27 21:39:00,13.0
2017-10-27 21:39:30,0.0
2017-10-27 21:40:00,5.0
2017-10-27 21:40:30,246.0
2017-10-27 21:41:00,46.0
2017-10-27 21:41:30,0.0
2017-10-27 21:42:00,0.0
2017-10-27 21:42:30,0.0
2017-10-27 21:43:00,0.0
2017-10-27 21:43:30,0.0
2017-10-27 21:44:00,14.0
2017-10-27 21:44:30,13.0
2017-10-27 21:45:00,35.0
2017-10-27 21:45:30,0.0
2017-10-27 21:46:00,0.0
2017-10-27 21:46:30,0.0
2017-10-27 21:47:00,0.0
2017-10-27 21:47:30,64.0
2017-10-27 21:48:00,5.0
2017-10-27 21:48:30,0.0
2017-10-27 21:49:00,379.0
2017-10-27 21:49:30,0.0
2017-10-27 21:50:00,0.0
2017-10-27 21:50:30,77.0
2017-10-27 21:51:00,379.0
2017-10-27 21:51:30,102.0
2017-10-27 21:52:00,24.0
2017-10-27 21:52:30,24.0
2017-10-27 21:53:00,13.0
2017-10-27 21:53:30,102.0
2017-10-27 21:54:00,37.0
2017-10-27 21:54:30,162.0
2017-10-27 21:55:00,3.0
2017-10-27 21:55:30,40.0
2017-10-27 21:56:00,99.0
2017-10-27 21:56:30,102.0
2017-10-27 21:57:00,67.0
2017-10-27 21:57:30,14.0
2017-10-27 21:58:00,0.0
2017-10-27 21:58:30,35.0
2017-10-27 21:59:00,0.0
2017-10-27 21:59:30,8.0
2017-10-27 22:00:00,10.0
2017-10-27 22:00:30,122.0
2017-10-27 22:01:00,67.0
2017-10-27 22:01:30,42.0
2017-10-27 22:02:00,32.0
2017-10-27 22:02:30,238.0
2017-10-27 22:03:00,77.0
2017-10-27 22:03:30,238.0
2017-10-27 22:04:00,230.0
2017-10-27 22:04:30,27.0
2017-10-27 22:05:00,5.0
2017-10-27 22:05:30,32.0
2017-10-27 22:06:00,0.0
2017-10-27 22:06:30,0.0
2017-10-27 22:07:00,38.0
2017-10-27 22:07:30,272.0
2017-10-27 22:08:00,181.0
2017-10-27 22:08:30,392.0
2017-10-27 22:09:00,477.0
2017-10-27 22:09:30,122.0
2017-10-27 22:10:00,102.0
2017-10-27 22:10:30,0.0
2017-10-27 22:11:00,2.0
2017-10-27 22:11:30,187.0
2017-10-27 22:12:00,392.0
2017-10-27 22:12:30,181.0
2017-10-27 22:13:00,22.0
2017-10-27 22:13:30,35.0
2017-10-27 22:14:00,155.0
2017-10-27 22:14:30,38.0
2017-10-27 22:15:00,155.0
2017-10-27 22:15:30,34.0
2017-10-27 22:16:00,90.0
2017-10-27 22:16:30,64.0
2017-10-27 22:17:00,13.0
2017-10-27 22:17:30,96.0
2017-10-27 22:18:00,45.0
2017-10-27 22:18:30,131.0
2017-10-27 22:19:00,181.0
2017-10-27 22:19:30,99.0
2017-10-27 22:20:00,0.0
2017-10-27 22:20:30,206.0
2017-10-27 22:21:00,301.0
2017-10-27 22:21:30,637.0
2017-10-27 22:22:00,254.0
2017-10-27 22:22:30,418.0
2017-10-27 22:23:00,509.0
2017-10-27 22:23:30,432.0
2017-10-27 22:24:00,525.0
2017-10-27 22:24:30,355.0
2017-10-27 22:25:00,392.0
2017-10-27 22:25:30,230.0
2017-10-27 22:26:00,146.0
2017-10-27 22:26:30,578.0
2017-10-27 22:27:00,50.0
2017-10-27 22:27:30,222.0
2017-10-27 22:28:00,40.0
2017-10-27 22:28:30,122.0
2017-10-27 22:29:00,222.0
2017-10-27 22:29:30,392.0
2017-10-27 22:30:00,301.0
2017-10-27 22:30:30,206.0
2017-10-27 22:31:00,90.0
2017-10-27 22:31:30,21.0
2017-10-27 22:32:00,46.0
2017-10-27 22:32:30,131.0
2017-10-27 22:33:00,301.0
2017-10-27 22:33:30,254.0
2017-10-27 22:34:00,301.0
2017-10-27 22:34:30,432.0
2017-10-27 22:35:00,344.0
2017-10-27 22:35:30,181.0
2017-10-27 22:36:00,131.0
2017-10-27 22:36:30,206.0
2017-10-27 22:37:00,194.0
2017-10-27 22:37:30,168.0
2017-10-27 22:38:00,162.0
2017-10-27 22:38:30,155.0
2017-10-27 22:39:00,310.0
2017-10-27 22:39:30,141.0
2017-10-27 22:40:00,21.0
2017-10-27 22:40:30,181.0
2017-10-27 22:41:00,155.0
2017-10-27 22:41:30,122.0
2017-10-27 22:42:00,146.0
2017-10-27 22:42:30,150.0
2017-10-27 22:43:00,206.0
2017-10-27 22:43:30,102.0
2017-10-27 22:44:00,99.0
2017-10-27 22:44:30,200.0
2017-10-27 22:45:00,246.0
2017-10-27 22:45:30,122.0
2017-10-27 22:46:00,126.0
2017-10-27 22:46:30,126.0
2017-10-27 22:47:00,146.0
2017-10-27 22:47:30,5.0
2017-10-27 22:48:00,3.0
2017-10-27 22:48:30,206.0
2017-10-27 22:49:00,107.0
2017-10-27 22:49:30,187.0
2017-10-27 22:50:00,117.0
2017-10-27 22:50:30,155.0
2017-10-27 22:51:00,230.0
2017-10-27 22:51:30,99.0
2017-10-27 22:52:00,446.0
2017-10-27 22:52:30,405.0
2017-10-27 22:53:00,446.0
2017-10-27 22:53:30,222.0
2017-10-27 22:54:00,80.0
2017-10-27 22:54:30,122.0
2017-10-27 22:55:00,30.0
2017-10-27 22:55:30,0.0
2017-10-27 22:56:00,0.0
2017-10-27 22:56:30,0.0
2017-10-27 22:57:00,0.0
2017-10-27 22:57:30,0.0
2017-10-27 22:58:00,5.0
2017-10-27 22:58:30,0.0
2017-10-27 22:59:00,0.0
2017-10-27 22:59:30,0.0
2017-10-27 23:00:00,51.0
2017-10-27 23:00:30,77.0
2017-10-27 23:01:00,6.0
2017-10-27 23:01:30,86.0
2017-10-27 23:02:00,5.0
2017-10-27 23:02:30,122.0
2017-10-27 23:03:00,333.0
2017-10-27 23:03:30,291.0
2017-10-27 23:04:00,446.0
2017-10-27 23:04:30,509.0
2017-10-27 23:05:00,13.0
2017-10-27 23:05:30,34.0
2017-10-27 23:06:00,0.0
2017-10-27 23:06:30,0.0
2017-10-27 23:07:00,14.0
2017-10-27 23:07:30,254.0
2017-10-27 23:08:00,2.0
2017-10-27 23:08:30,54.0
2017-10-27 23:09:00,2.0
2017-10-27 23:09:30,0.0
2017-10-27 23:10:00,6.0
2017-10-27 23:10:30,0.0
2017-10-27 23:11:00,0.0
2017-10-27 23:11:30,0.0
2017-10-27 23:12:00,131.0
2017-10-27 23:12:30,80.0
2017-10-27 23:13:00,99.0
2017-10-27 23:13:30,13.0
2017-10-27 23:14:00,0.0
2017-10-27 23:14:30,46.0
2017-10-27 23:15:00,83.0
2017-10-27 23:15:30,58.0
2017-10-27 23:16:00,0.0
2017-10-27 23:16:30,40.0
2017-10-27 23:17:00,0.0
2017-10-27 23:17:30,0.0
2017-10-27 23:18:00,51.0
2017-10-27 23:18:30,0.0
2017-10-27 23:19:00,0.0
2017-10-27 23:19:30,0.0
2017-10-27 23:20:00,0.0
2017-10-27 23:20:30,2.0
2017-10-27 23:21:00,99.0
2017-10-27 23:21:30,254.0
2017-10-27 23:22:00,246.0
2017-10-27 23:22:30,0.0
2017-10-27 23:23:00,0.0
2017-10-27 23:23:30,102.0
2017-10-27 23:24:00,10.0
2017-10-27 23:24:30,117.0
2017-10-27 23:25:00,21.0
2017-10-27 23:25:30,214.0
2017-10-27 23:26:00,112.0
2017-10-27 23:26:30,291.0
2017-10-27 23:27:00,50.0
2017-10-27 23:27:30,418.0
2017-10-27 23:28:00,29.0
2017-10-27 23:28:30,168.0
2017-10-27 23:29:00,102.0
2017-10-27 23:29:30,200.0
2017-10-27 23:30:00,10.0
2017-10-27 23:30:30,0.0
2017-10-27 23:31:00,136.0
2017-10-27 23:31:30,126.0
2017-10-27 23:32:00,146.0
2017-10-27 23:32:30,46.0
2017-10-27 23:33:00,112.0
2017-10-27 23:33:30,162.0
2017-10-27 23:34:00,112.0
2017-10-27 23:34:30,102.0
2017-10-27 23:35:00,21.0
2017-10-27 23:35:30,126.0
2017-10-27 23:36:00,333.0
2017-10-27 23:36:30,64.0
2017-10-27 23:37:00,282.0
2017-10-27 23:37:30,77.0
2017-10-27 23:38:00,0.0
2017-10-27 23:38:30,107.0
2017-10-27 23:39:00,355.0
2017-10-27 23:39:30,525.0
2017-10-27 23:40:00,26.0
2017-10-27 23:40:30,214.0
2017-10-27 23:41:00,34.0
2017-10-27 23:41:30,206.0
2017-10-27 23:42:00,32.0
2017-10-27 23:42:30,174.0
2017-10-27 23:43:00,222.0
2017-10-27 23:43:30,99.0
2017-10-27 23:44:00,96.0
2017-10-27 23:44:30,122.0
2017-10-27 23:45:00,222.0
2017-10-27 23:45:30,200.0
2017-10-27 23:46:00,322.0
2017-10-27 23:46:30,301.0
2017-10-27 23:47:00,90.0
2017-10-27 23:47:30,122.0
2017-10-27 23:48:00,126.0
2017-10-27 23:48:30,83.0
2017-10-27 23:49:00,11.0
2017-10-27 23:49:30,246.0
2017-10-27 23:50:00,90.0
2017-10-27 23:50:30,168.0
2017-10-27 23:51:00,509.0
2017-10-27 23:51:30,850.0
2017-10-27 23:52:00,333.0
2017-10-27 23:52:30,637.0
2017-10-27 23:53:00,168.0
2017-10-27 23:53:30,525.0
2017-10-27 23:54:00,525.0
2017-10-27 23:54:30,542.0
2017-10-27 23:55:00,461.0
2017-10-27 23:55:30,542.0
2017-10-27 23:56:00,493.0
2017-10-27 23:56:30,597.0
2017-10-27 23:57:00,597.0
2017-10-27 23:57:30,477.0
2017-10-27 23:58:00,322.0
2017-10-27 23:58:30,301.0
2017-10-27 23:59:00,26.0
2017-10-27 23:59:30,18.0
2017-10-28 00:00:00,0.0
2017-10-28 00:00:30,77.0
2017-10-28 00:01:00,291.0
2017-10-28 00:01:30,150.0
2017-10-28 00:02:00,181.0
2017-10-28 00:02:30,37.0
2017-10-28 00:03:00,254.0
2017-10-28 00:03:30,194.0
2017-10-28 00:04:00,222.0
2017-10-28 00:04:30,162.0
2017-10-28 00:05:00,83.0
2017-10-28 00:05:30,99.0
2017-10-28 00:06:00,61.0
2017-10-28 00:06:30,126.0
2017-10-28 00:07:00,126.0
2017-10-28 00:07:30,181.0
2017-10-28 00:08:00,136.0
2017-10-28 00:08:30,117.0
2017-10-28 00:09:00,141.0
2017-10-28 00:09:30,117.0
2017-10-28 00:10:00,238.0
2017-10-28 00:10:30,86.0
2017-10-28 00:11:00,194.0
2017-10-28 00:11:30,301.0
2017-10-28 00:12:00,301.0
2017-10-28 00:12:30,310.0
2017-10-28 00:13:00,658.0
2017-10-28 00:13:30,432.0
2017-10-28 00:14:00,578.0
2017-10-28 00:14:30,355.0
2017-10-28 00:15:00,262.0
2017-10-28 00:15:30,525.0
2017-10-28 00:16:00,723.0
2017-10-28 00:16:30,658.0
2017-10-28 00:17:00,418.0
2017-10-28 00:17:30,379.0
2017-10-28 00:18:00,117.0
2017-10-28 00:18:30,122.0
2017-10-28 00:19:00,112.0
2017-10-28 00:19:30,200.0
2017-10-28 00:20:00,392.0
2017-10-28 00:20:30,67.0
2017-10-28 00:21:00,214.0
2017-10-28 00:21:30,150.0
2017-10-28 00:22:00,117.0
2017-10-28 00:22:30,477.0
2017-10-28 00:23:00,525.0
2017-10-28 00:23:30,181.0
2017-10-28 00:24:00,19.0
2017-10-28 00:24:30,80.0
2017-10-28 00:25:00,74.0
2017-10-28 00:25:30,200.0
2017-10-28 00:26:00,24.0
2017-10-28 00:26:30,301.0
2017-10-28 00:27:00,42.0
2017-10-28 00:27:30,86.0
2017-10-28 00:28:00,117.0
2017-10-28 00:28:30,107.0
2017-10-28 00:29:00,58.0
2017-10-28 00:29:30,42.0
2017-10-28 00:30:00,344.0
2017-10-28 00:30:30,29.0
2017-10-28 00:31:00,5.0
2017-10-28 00:31:30,54.0
2017-10-28 00:32:00,43.0
2017-10-28 00:32:30,99.0
2017-10-28 00:33:00,40.0
2017-10-28 00:33:30,51.0
2017-10-28 00:34:00,46.0
2017-10-28 00:34:30,77.0
2017-10-28 00:35:00,578.0
2017-10-28 00:35:30,366.0
2017-10-28 00:36:00,80.0
2017-10-28 00:36:30,61.0
2017-10-28 00:37:00,333.0
2017-10-28 00:37:30,214.0
2017-10-28 00:38:00,310.0
2017-10-28 00:38:30,797.0
2017-10-28 00:39:00,597.0
2017-10-28 00:39:30,310.0
2017-10-28 00:40:00,291.0
2017-10-28 00:40:30,141.0
2017-10-28 00:41:00,477.0
2017-10-28 00:41:30,1061.0
2017-10-28 00:42:00,282.0
2017-10-28 00:42:30,432.0
2017-10-28 00:43:00,560.0
2017-10-28 00:43:30,797.0
2017-10-28 00:44:00,446.0
2017-10-28 00:44:30,366.0
2017-10-28 00:45:00,392.0
2017-10-28 00:45:30,272.0
2017-10-28 00:46:00,187.0
2017-10-28 00:46:30,333.0
2017-10-28 00:47:00,637.0
2017-10-28 00:47:30,560.0
2017-10-28 00:48:00,162.0
2017-10-28 00:48:30,1130.0
2017-10-28 00:49:00,995.0
2017-10-28 00:49:30,995.0
2017-10-28 00:50:00,405.0
2017-10-28 00:50:30,616.0
2017-10-28 00:51:00,850.0
2017-10-28 00:51:30,560.0
2017-10-28 00:52:00,262.0
2017-10-28 00:52:30,200.0
2017-10-28 00:53:00,51.0
2017-10-28 00:53:30,61.0
2017-10-28 00:54:00,50.0
2017-10-28 00:54:30,230.0
2017-10-28 00:55:00,344.0
2017-10-28 00:55:30,771.0
2017-10-28 00:56:00,747.0
2017-10-28 00:56:30,301.0
2017-10-28 00:57:00,446.0
2017-10-28 00:57:30,90.0
2017-10-28 00:58:00,46.0
2017-10-28 00:58:30,0.0
2017-10-28 00:59:00,112.0
2017-10-28 00:59:30,0.0
2017-10-28 01:00:00,0.0
2017-10-28 01:00:30,2.0
2017-10-28 01:01:00,6.0
2017-10-28 01:01:30,0.0
2017-10-28 01:02:00,93.0
2017-10-28 01:02:30,29.0
2017-10-28 01:03:00,291.0
2017-10-28 01:03:30,0.0
2017-10-28 01:04:00,0.0
2017-10-28 01:04:30,0.0
2017-10-28 01:05:00,0.0
2017-10-28 01:05:30,77.0
2017-10-28 01:06:00,122.0
2017-10-28 01:06:30,194.0
2017-10-28 01:07:00,0.0
2017-10-28 01:07:30,0.0
2017-10-28 01:08:00,0.0
2017-10-28 01:08:30,0.0
2017-10-28 01:09:00,291.0
2017-10-28 01:09:30,301.0
2017-10-28 01:10:00,405.0
2017-10-28 01:10:30,1061.0
2017-10-28 01:11:00,542.0
2017-10-28 01:11:30,405.0
2017-10-28 01:12:00,678.0
2017-10-28 01:12:30,146.0
2017-10-28 01:13:00,5.0
2017-10-28 01:13:30,2.0
2017-10-28 01:14:00,0.0
2017-10-28 01:14:30,0.0
2017-10-28 01:15:00,0.0
2017-10-28 01:15:30,0.0
2017-10-28 01:16:00,0.0
2017-10-28 01:16:30,0.0
2017-10-28 01:17:00,246.0
2017-10-28 01:17:30,0.0
2017-10-28 01:18:00,0.0
2017-10-28 01:18:30,0.0
2017-10-28 01:19:00,0.0
2017-10-28 01:19:30,0.0
2017-10-28 01:20:00,0.0
2017-10-28 01:20:30,0.0
2017-10-28 01:21:00,0.0
2017-10-28 01:21:30,0.0
2017-10-28 01:22:00,0.0
2017-10-28 01:22:30,0.0
2017-10-28 01:23:00,0.0
2017-10-28 01:23:30,0.0
2017-10-28 01:24:00,0.0
2017-10-28 01:24:30,0.0
2017-10-28 01:25:00,0.0
2017-10-28 01:25:30,0.0
