"Actiware Export File  (Version 05.00 )"
"Filename:","C:\Users\memlab\Desktop\Aging_ActigraphReports\30003_10_23_2017_1_25_00_PM_New_Analysis.csv"
"Analysis Name:","New Analysis"
"Subject Identity:","30003"
"Data Collection Start Date:","2017-10-23"
"Data Collection Start Time:","13:25:00"



"-------------------- Epoch-by-Epoch Data -------------------"

"Column Title","Notes"
"------------------","---------"
"Line:","Line Number"
"Date:","Date (start of epoch)"
"Time:","Time (start of epoch)"
"Activity:","Activity (counts)"
"Marker:","1 means Event Marker button was pressed"
"White Light:","White Light"
"Sleep/Wake:","Sleep/Wake Score (0=Sleep; 1=Wake)"
"Interval Status:","Interval Status: Active; Rest; Sleep; or Excluded"

"Line","Date","Time","Activity","Marker","White Light","Sleep/Wake","Interval Status",
"24","2017-10-23","13:36:30","26","0","2599.02","1","ACTIVE",
"25","2017-10-23","13:37:00","56","0","899.20","1","ACTIVE",
"26","2017-10-23","13:37:30","235","0","449.60","1","ACTIVE",
"27","2017-10-23","13:38:00","212","0","595.83","1","ACTIVE",
"28","2017-10-23","13:38:30","309","0","362.04","1","ACTIVE",
"29","2017-10-23","13:39:00","298","0","663.98","1","ACTIVE",
"30","2017-10-23","13:39:30","377","0","523.21","1","ACTIVE",
"31","2017-10-23","13:40:00","270","0","184.98","1","ACTIVE",
"32","2017-10-23","13:40:30","261","0","5.30","1","ACTIVE",
"33","2017-10-23","13:41:00","377","0","1.87","1","ACTIVE",
"34","2017-10-23","13:41:30","377","0","32.00","1","ACTIVE",
"35","2017-10-23","13:42:00","458","0","2.89","1","ACTIVE",
"36","2017-10-23","13:42:30","319","0","2.83","1","ACTIVE",
"37","2017-10-23","13:43:00","319","0","62.63","1","ACTIVE",
"38","2017-10-23","13:43:30","416","0","86.67","1","ACTIVE",
"39","2017-10-23","13:44:00","298","0","50.43","1","ACTIVE",
"40","2017-10-23","13:44:30","298","0","74.48","1","ACTIVE",
"41","2017-10-23","13:45:00","165","0","939.01","1","ACTIVE",
"42","2017-10-23","13:45:30","28","0","3838.30","1","ACTIVE",
"43","2017-10-23","13:46:00","133","0","18258.11","1","ACTIVE",
"44","2017-10-23","13:46:30","226","0","2959.73","1","ACTIVE",
"45","2017-10-23","13:47:00","14","0","5428.17","1","ACTIVE",
"46","2017-10-23","13:47:30","128","0","2773.52","1","ACTIVE",
"47","2017-10-23","13:48:00","252","0","693.38","1","ACTIVE",
"48","2017-10-23","13:48:30","226","0","5198.03","1","ACTIVE",
"49","2017-10-23","13:49:00","235","0","10856.34","1","ACTIVE",
"50","2017-10-23","13:49:30","309","0","512.00","1","ACTIVE",
"51","2017-10-23","13:50:00","270","0","479.79","1","ACTIVE",
"52","2017-10-23","13:50:30","170","0","439.97","1","ACTIVE",
"53","2017-10-23","13:51:00","139","0","324.88","1","ACTIVE",
"54","2017-10-23","13:51:30","133","0","362.04","1","ACTIVE",
"55","2017-10-23","13:52:00","252","0","354.28","1","ACTIVE",
"56","2017-10-23","13:52:30","154","0","224.80","1","ACTIVE",
"57","2017-10-23","13:53:00","154","0","215.27","1","ACTIVE",
"58","2017-10-23","13:53:30","133","0","234.75","1","ACTIVE",
"59","2017-10-23","13:54:00","252","0","267.33","1","ACTIVE",
"60","2017-10-23","13:54:30","309","0","291.53","1","ACTIVE",
"61","2017-10-23","13:55:00","133","0","317.92","1","ACTIVE",
"62","2017-10-23","13:55:30","298","0","331.99","1","ACTIVE",
"63","2017-10-23","13:56:00","444","0","13777.25","1","ACTIVE",
"64","2017-10-23","13:56:30","444","0","394.81","1","ACTIVE",
"65","2017-10-23","13:57:00","402","0","1579.22","1","ACTIVE",
"66","2017-10-23","13:57:30","270","0","291.53","1","ACTIVE",
"67","2017-10-23","13:58:00","558","0","3158.45","1","ACTIVE",
"68","2017-10-23","13:58:30","523","0","1244.41","1","ACTIVE",
"69","2017-10-23","13:59:00","98","0","678.52","1","ACTIVE",
"70","2017-10-23","13:59:30","614","0","13.45","1","ACTIVE",
"71","2017-10-23","14:00:00","675","0","13.45","1","ACTIVE",
"72","2017-10-23","14:00:30","352","0","3.51","1","ACTIVE",
"73","2017-10-23","14:01:00","56","0","6.17","1","ACTIVE",
"74","2017-10-23","14:01:30","81","0","8.00","1","ACTIVE",
"75","2017-10-23","14:02:00","279","0","5.30","1","ACTIVE",
"76","2017-10-23","14:02:30","2","0","6.73","1","ACTIVE",
"77","2017-10-23","14:03:00","154","0","4.97","1","ACTIVE",
"78","2017-10-23","14:03:30","473","0","8.54","1","ACTIVE",
"79","2017-10-23","14:04:00","633","0","5.66","1","ACTIVE",
"80","2017-10-23","14:04:30","1163","0","26.33","1","ACTIVE",
"81","2017-10-23","14:05:00","540","0","52772.55","1","ACTIVE",
"82","2017-10-23","14:05:30","575","0","2048.00","1","ACTIVE",
"83","2017-10-23","14:06:00","352","0","354.28","1","ACTIVE",
"84","2017-10-23","14:06:30","60","0","297.91","1","ACTIVE",
"85","2017-10-23","14:07:00","184","0","304.44","1","ACTIVE",
"86","2017-10-23","14:07:30","77","0","19066.47","1","ACTIVE",
"87","2017-10-23","14:08:00","288","0","4466.72","1","ACTIVE",
"88","2017-10-23","14:08:30","402","0","386.35","1","ACTIVE",
"89","2017-10-23","14:09:00","252","0","459.45","1","ACTIVE",
"90","2017-10-23","14:09:30","309","0","105.33","1","ACTIVE",
"91","2017-10-23","14:10:00","523","0","201.73","1","ACTIVE",
"92","2017-10-23","14:10:30","235","0","595.83","1","ACTIVE",
"93","2017-10-23","14:11:00","60","0","181.02","1","ACTIVE",
"94","2017-10-23","14:11:30","473","0","291.53","1","ACTIVE",
"95","2017-10-23","14:12:00","81","0","152.22","1","ACTIVE",
"96","2017-10-23","14:12:30","0","0","142.64","1","ACTIVE",
"97","2017-10-23","14:13:00","402","0","109.99","1","ACTIVE",
"98","2017-10-23","14:13:30","992","0","62.63","1","ACTIVE",
"99","2017-10-23","14:14:00","377","0","81.22","1","ACTIVE",
"100","2017-10-23","14:14:30","26","0","53.82","1","ACTIVE",
"101","2017-10-23","14:15:00","28","0","69.79","1","ACTIVE",
"102","2017-10-23","14:15:30","0","0","61.29","1","ACTIVE",
"103","2017-10-23","14:16:00","0","0","58.69","0","ACTIVE",
"104","2017-10-23","14:16:30","0","0","49.35","0","ACTIVE",
"105","2017-10-23","14:17:00","0","0","51.54","0","ACTIVE",
"106","2017-10-23","14:17:30","37","0","162.44","1","ACTIVE",
"107","2017-10-23","14:18:00","0","0","206.14","0","ACTIVE",
"108","2017-10-23","14:18:30","0","0","201.73","0","ACTIVE",
"109","2017-10-23","14:19:00","5","0","181.02","0","ACTIVE",
"110","2017-10-23","14:19:30","9","0","21.20","0","ACTIVE",
"111","2017-10-23","14:20:00","0","0","19.03","1","ACTIVE",
"112","2017-10-23","14:20:30","0","0","19.87","1","ACTIVE",
"113","2017-10-23","14:21:00","112","0","20.75","1","ACTIVE",
"114","2017-10-23","14:21:30","309","0","245.15","1","ACTIVE",
"115","2017-10-23","14:22:00","430","0","354.28","1","ACTIVE",
"116","2017-10-23","14:22:30","244","0","5198.03","1","ACTIVE",
"117","2017-10-23","14:23:00","184","0","193.17","1","ACTIVE",
"118","2017-10-23","14:23:30","128","0","8.92","1","ACTIVE",
"119","2017-10-23","14:24:00","56","0","412.29","1","ACTIVE",
"120","2017-10-23","14:24:30","54","0","339.26","1","ACTIVE",
"121","2017-10-23","14:25:00","70","0","234.75","1","ACTIVE",
"122","2017-10-23","14:25:30","614","0","708.56","1","ACTIVE",
"123","2017-10-23","14:26:00","212","0","28774.44","1","ACTIVE",
"124","2017-10-23","14:26:30","219","0","166.00","1","ACTIVE",
"125","2017-10-23","14:27:00","309","0","24.15","1","ACTIVE",
"126","2017-10-23","14:27:30","19","0","1.72","1","ACTIVE",
"127","2017-10-23","14:28:00","0","0","0.24","1","ACTIVE",
"128","2017-10-23","14:28:30","473","0","19.44","1","ACTIVE",
"129","2017-10-23","14:29:00","389","0","119.95","1","ACTIVE",
"130","2017-10-23","14:29:30","594","0","181.02","1","ACTIVE",
"131","2017-10-23","14:30:00","244","0","169.63","1","ACTIVE",
"132","2017-10-23","14:30:30","205","0","197.40","1","ACTIVE",
"133","2017-10-23","14:31:00","261","0","206.14","1","ACTIVE",
"134","2017-10-23","14:31:30","88","0","224.80","1","ACTIVE",
"135","2017-10-23","14:32:00","60","0","189.03","1","ACTIVE",
"136","2017-10-23","14:32:30","5","0","291.53","1","ACTIVE",
"137","2017-10-23","14:33:00","81","0","173.34","1","ACTIVE",
"138","2017-10-23","14:33:30","77","0","256.00","1","ACTIVE",
"139","2017-10-23","14:34:00","35","0","224.80","1","ACTIVE",
"140","2017-10-23","14:34:30","81","0","96.59","1","ACTIVE",
"141","2017-10-23","14:35:00","226","0","30.64","1","ACTIVE",
"142","2017-10-23","14:35:30","594","0","77.78","1","ACTIVE",
"143","2017-10-23","14:36:00","654","0","0.03","1","ACTIVE",
"144","2017-10-23","14:36:30","416","0","51.54","1","ACTIVE",
"145","2017-10-23","14:37:00","319","0","24.68","1","ACTIVE",
"146","2017-10-23","14:37:30","402","0","37.24","1","ACTIVE",
"147","2017-10-23","14:38:00","191","0","756.14","1","ACTIVE",
"148","2017-10-23","14:38:30","402","0","256.00","1","ACTIVE",
"149","2017-10-23","14:39:00","244","0","53.82","1","ACTIVE",
"150","2017-10-23","14:39:30","191","0","133.67","1","ACTIVE",
"151","2017-10-23","14:40:00","205","0","61.29","1","ACTIVE",
"152","2017-10-23","14:40:30","91","0","37.24","1","ACTIVE",
"153","2017-10-23","14:41:00","56","0","96.59","1","ACTIVE",
"154","2017-10-23","14:41:30","112","0","105.33","1","ACTIVE",
"155","2017-10-23","14:42:00","149","0","96.59","1","ACTIVE",
"156","2017-10-23","14:42:30","377","0","117.38","1","ACTIVE",
"157","2017-10-23","14:43:00","319","0","139.59","1","ACTIVE",
"158","2017-10-23","14:43:30","128","0","224.80","1","ACTIVE",
"159","2017-10-23","14:44:00","91","0","184.98","1","ACTIVE",
"160","2017-10-23","14:44:30","288","0","297.91","1","ACTIVE",
"161","2017-10-23","14:45:00","235","0","256.00","1","ACTIVE",
"162","2017-10-23","14:45:30","84","0","55.00","1","ACTIVE",
"163","2017-10-23","14:46:00","56","0","38.05","1","ACTIVE",
"164","2017-10-23","14:46:30","389","0","90.51","1","ACTIVE",
"165","2017-10-23","14:47:00","430","0","189.03","1","ACTIVE",
"166","2017-10-23","14:47:30","165","0","184.98","1","ACTIVE",
"167","2017-10-23","14:48:00","16","0","279.17","1","ACTIVE",
"168","2017-10-23","14:48:30","91","0","273.19","1","ACTIVE",
"169","2017-10-23","14:49:00","2","0","279.17","1","ACTIVE",
"170","2017-10-23","14:49:30","84","0","279.17","1","ACTIVE",
"171","2017-10-23","14:50:00","18","0","193.17","1","ACTIVE",
"172","2017-10-23","14:50:30","144","0","193.17","1","ACTIVE",
"173","2017-10-23","14:51:00","489","0","152.22","1","ACTIVE",
"174","2017-10-23","14:51:30","177","0","77.78","1","ACTIVE",
"175","2017-10-23","14:52:00","11","0","10.60","1","ACTIVE",
"176","2017-10-23","14:52:30","88","0","112.40","1","ACTIVE",
"177","2017-10-23","14:53:00","32","0","103.07","1","ACTIVE",
"178","2017-10-23","14:53:30","54","0","90.51","1","ACTIVE",
"179","2017-10-23","14:54:00","112","0","279.17","1","ACTIVE",
"180","2017-10-23","14:54:30","88","0","96.59","1","ACTIVE",
"181","2017-10-23","14:55:00","0","0","25.22","1","ACTIVE",
"182","2017-10-23","14:55:30","26","0","19.44","1","ACTIVE",
"183","2017-10-23","14:56:00","139","0","11.81","1","ACTIVE",
"184","2017-10-23","14:56:30","198","0","107.63","1","ACTIVE",
"185","2017-10-23","14:57:00","19","0","21.20","1","ACTIVE",
"186","2017-10-23","14:57:30","0","0","21.67","1","ACTIVE",
"187","2017-10-23","14:58:00","21","0","14.05","1","ACTIVE",
"188","2017-10-23","14:58:30","0","0","17.45","0","ACTIVE",
"189","2017-10-23","14:59:00","11","0","92.49","1","ACTIVE",
"190","2017-10-23","14:59:30","0","0","197.40","1","ACTIVE",
"191","2017-10-23","15:00:00","0","0","197.40","1","ACTIVE",
"192","2017-10-23","15:00:30","219","0","103.07","1","ACTIVE",
"193","2017-10-23","15:01:00","558","0","83.00","1","ACTIVE",
"194","2017-10-23","15:01:30","252","0","210.66","1","ACTIVE",
"195","2017-10-23","15:02:00","319","0","10.37","1","ACTIVE",
"196","2017-10-23","15:02:30","226","0","48.29","1","ACTIVE",
"197","2017-10-23","15:03:00","279","0","0.02","1","ACTIVE",
"198","2017-10-23","15:03:30","252","0","0.17","1","ACTIVE",
"199","2017-10-23","15:04:00","416","0","0.46","1","ACTIVE",
"200","2017-10-23","15:04:30","212","0","105.33","1","ACTIVE",
"201","2017-10-23","15:05:00","0","0","184.98","1","ACTIVE",
"202","2017-10-23","15:05:30","56","0","145.76","1","ACTIVE",
"203","2017-10-23","15:06:00","19","0","193.17","1","ACTIVE",
"204","2017-10-23","15:06:30","261","0","5.08","1","ACTIVE",
"205","2017-10-23","15:07:00","77","0","0.20","1","ACTIVE",
"206","2017-10-23","15:07:30","117","0","0.19","1","ACTIVE",
"207","2017-10-23","15:08:00","0","0","0.06","1","ACTIVE",
"208","2017-10-23","15:08:30","53","0","0.19","1","ACTIVE",
"209","2017-10-23","15:09:00","128","0","2.38","1","ACTIVE",
"210","2017-10-23","15:09:30","139","0","162.44","1","ACTIVE",
"211","2017-10-23","15:10:00","149","0","83.00","1","ACTIVE",
"212","2017-10-23","15:10:30","49","0","0.24","1","ACTIVE",
"213","2017-10-23","15:11:00","0","0","0.55","1","ACTIVE",
"214","2017-10-23","15:11:30","416","0","0.14","1","ACTIVE",
"215","2017-10-23","15:12:00","377","0","0.63","1","ACTIVE",
"216","2017-10-23","15:12:30","2","0","0.23","1","ACTIVE",
"217","2017-10-23","15:13:00","91","0","2.18","1","ACTIVE",
"218","2017-10-23","15:13:30","4","0","5.19","1","ACTIVE",
"219","2017-10-23","15:14:00","365","0","4.00","1","ACTIVE",
"220","2017-10-23","15:14:30","654","0","8.72","1","ACTIVE",
"221","2017-10-23","15:15:00","416","0","81.22","1","ACTIVE",
"222","2017-10-23","15:15:30","98","0","103.07","1","ACTIVE",
"223","2017-10-23","15:16:00","144","0","84.82","1","ACTIVE",
"224","2017-10-23","15:16:30","212","0","130.80","1","ACTIVE",
"225","2017-10-23","15:17:00","205","0","94.52","1","ACTIVE",
"226","2017-10-23","15:17:30","60","0","45.25","1","ACTIVE",
"227","2017-10-23","15:18:00","154","0","47.26","1","ACTIVE",
"228","2017-10-23","15:18:30","42","0","0.17","1","ACTIVE",
"229","2017-10-23","15:19:00","25","0","0.01","1","ACTIVE",
"230","2017-10-23","15:19:30","0","0","0.01","0","ACTIVE",
"231","2017-10-23","15:20:00","2","0","0.01","0","ACTIVE",
"232","2017-10-23","15:20:30","67","0","0.10","1","ACTIVE",
"233","2017-10-23","15:21:00","39","0","1.33","1","ACTIVE",
"234","2017-10-23","15:21:30","0","0","6.30","1","ACTIVE",
"235","2017-10-23","15:22:00","14","0","59.97","1","ACTIVE",
"236","2017-10-23","15:22:30","0","0","74.48","1","ACTIVE",
"237","2017-10-23","15:23:00","261","0","81.22","1","ACTIVE",
"238","2017-10-23","15:23:30","154","0","181.02","1","ACTIVE",
"239","2017-10-23","15:24:00","32","0","291.53","1","ACTIVE",
"240","2017-10-23","15:24:30","330","0","215.27","1","ACTIVE",
"241","2017-10-23","15:25:00","139","0","229.72","1","ACTIVE",
"242","2017-10-23","15:25:30","473","0","139.59","1","ACTIVE",
"243","2017-10-23","15:26:00","594","0","103.07","1","ACTIVE",
"244","2017-10-23","15:26:30","558","0","47.26","1","ACTIVE",
"245","2017-10-23","15:27:00","721","0","68.30","1","ACTIVE",
"246","2017-10-23","15:27:30","654","0","62.63","1","ACTIVE",
"247","2017-10-23","15:28:00","505","0","64.00","1","ACTIVE",
"248","2017-10-23","15:28:30","1199","0","103.07","1","ACTIVE",
"249","2017-10-23","15:29:00","1126","0","96.59","1","ACTIVE",
"250","2017-10-23","15:29:30","961","0","96.59","1","ACTIVE",
"251","2017-10-23","15:30:00","845","0","83.00","1","ACTIVE",
"252","2017-10-23","15:30:30","873","0","76.11","1","ACTIVE",
"253","2017-10-23","15:31:00","992","0","66.83","1","ACTIVE",
"254","2017-10-23","15:31:30","614","0","51.54","1","ACTIVE",
"255","2017-10-23","15:32:00","743","0","41.50","1","ACTIVE",
"256","2017-10-23","15:32:30","594","0","96.59","1","ACTIVE",
"257","2017-10-23","15:33:00","505","0","84.82","1","ACTIVE",
"258","2017-10-23","15:33:30","523","0","430.54","1","ACTIVE",
"259","2017-10-23","15:34:00","458","0","2714.09","1","ACTIVE",
"260","2017-10-23","15:34:30","768","0","1512.27","1","ACTIVE",
"261","2017-10-23","15:35:00","540","0","142.64","1","ACTIVE",
"262","2017-10-23","15:35:30","352","0","130.80","1","ACTIVE",
"263","2017-10-23","15:36:00","377","0","48.29","1","ACTIVE",
"264","2017-10-23","15:36:30","270","0","40.61","1","ACTIVE",
"265","2017-10-23","15:37:00","33","0","13.45","1","ACTIVE",
"266","2017-10-23","15:37:30","91","0","14.05","1","ACTIVE",
"267","2017-10-23","15:38:00","270","0","17.07","1","ACTIVE",
"268","2017-10-23","15:38:30","340","0","2383.31","1","ACTIVE",
"269","2017-10-23","15:39:00","288","0","3024.54","1","ACTIVE",
"270","2017-10-23","15:39:30","35","0","2599.02","1","ACTIVE",
"271","2017-10-23","15:40:00","32","0","678.52","1","ACTIVE",
"272","2017-10-23","15:40:30","35","0","1046.42","1","ACTIVE",
"273","2017-10-23","15:41:00","39","0","1878.02","1","ACTIVE",
"274","2017-10-23","15:41:30","32","0","1166.12","1","ACTIVE",
"275","2017-10-23","15:42:00","558","0","2896.31","1","ACTIVE",
"276","2017-10-23","15:42:30","458","0","65.40","1","ACTIVE",
"277","2017-10-23","15:43:00","558","0","189.03","1","ACTIVE",
"278","2017-10-23","15:43:30","212","0","11.31","1","ACTIVE",
"279","2017-10-23","15:44:00","133","0","245.15","1","ACTIVE",
"280","2017-10-23","15:44:30","154","0","114.86","1","ACTIVE",
"281","2017-10-23","15:45:00","0","0","9.51","1","ACTIVE",
"282","2017-10-23","15:45:30","56","0","125.26","1","ACTIVE",
"283","2017-10-23","15:46:00","112","0","261.61","1","ACTIVE",
"284","2017-10-23","15:46:30","0","0","8.92","1","ACTIVE",
"285","2017-10-23","15:47:00","0","0","9.31","0","ACTIVE",
"286","2017-10-23","15:47:30","0","0","9.93","0","ACTIVE",
"287","2017-10-23","15:48:00","46","0","11.07","1","ACTIVE",
"288","2017-10-23","15:48:30","23","0","83.00","1","ACTIVE",
"289","2017-10-23","15:49:00","84","0","158.96","1","ACTIVE",
"290","2017-10-23","15:49:30","226","0","130.80","1","ACTIVE",
"291","2017-10-23","15:50:00","77","0","17.83","1","ACTIVE",
"292","2017-10-23","15:50:30","63","0","50.43","1","ACTIVE",
"293","2017-10-23","15:51:00","112","0","40.61","1","ACTIVE",
"294","2017-10-23","15:51:30","226","0","8.35","1","ACTIVE",
"295","2017-10-23","15:52:00","489","0","48.29","1","ACTIVE",
"296","2017-10-23","15:52:30","39","0","17.45","1","ACTIVE",
"297","2017-10-23","15:53:00","16","0","19.87","1","ACTIVE",
"298","2017-10-23","15:53:30","0","0","11.56","1","ACTIVE",
"299","2017-10-23","15:54:00","39","0","11.56","1","ACTIVE",
"300","2017-10-23","15:54:30","177","0","26.91","1","ACTIVE",
"301","2017-10-23","15:55:00","39","0","41.50","1","ACTIVE",
"302","2017-10-23","15:55:30","67","0","261.61","1","ACTIVE",
"303","2017-10-23","15:56:00","165","0","114.86","1","ACTIVE",
"304","2017-10-23","15:56:30","44","0","14.05","1","ACTIVE",
"305","2017-10-23","15:57:00","170","0","234.75","1","ACTIVE",
"306","2017-10-23","15:57:30","149","0","158.96","1","ACTIVE",
"307","2017-10-23","15:58:00","28","0","177.14","1","ACTIVE",
"308","2017-10-23","15:58:30","77","0","68.30","1","ACTIVE",
"309","2017-10-23","15:59:00","33","0","12.61","1","ACTIVE",
"310","2017-10-23","15:59:30","67","0","267.33","1","ACTIVE",
"311","2017-10-23","16:00:00","133","0","234.75","1","ACTIVE",
"312","2017-10-23","16:00:30","154","0","139.59","1","ACTIVE",
"313","2017-10-23","16:01:00","70","0","210.66","1","ACTIVE",
"314","2017-10-23","16:01:30","165","0","34.15","1","ACTIVE",
"315","2017-10-23","16:02:00","330","0","162.44","1","ACTIVE",
"316","2017-10-23","16:02:30","198","0","65.40","1","ACTIVE",
"317","2017-10-23","16:03:00","0","0","18.62","1","ACTIVE",
"318","2017-10-23","16:03:30","252","0","215.27","1","ACTIVE",
"319","2017-10-23","16:04:00","244","0","261.61","1","ACTIVE",
"320","2017-10-23","16:04:30","219","0","229.72","1","ACTIVE",
"321","2017-10-23","16:05:00","109","0","261.61","1","ACTIVE",
"322","2017-10-23","16:05:30","117","0","256.00","1","ACTIVE",
"323","2017-10-23","16:06:00","149","0","261.61","1","ACTIVE",
"324","2017-10-23","16:06:30","244","0","256.00","1","ACTIVE",
"325","2017-10-23","16:07:00","88","0","90.51","1","ACTIVE",
"326","2017-10-23","16:07:30","7","0","90.51","1","ACTIVE",
"327","2017-10-23","16:08:00","430","0","128.00","1","ACTIVE",
"328","2017-10-23","16:08:30","402","0","139.59","1","ACTIVE",
"329","2017-10-23","16:09:00","389","0","201.73","1","ACTIVE",
"330","2017-10-23","16:09:30","49","0","229.72","1","ACTIVE",
"331","2017-10-23","16:10:00","165","0","229.72","1","ACTIVE",
"332","2017-10-23","16:10:30","594","0","100.86","1","ACTIVE",
"333","2017-10-23","16:11:00","117","0","88.57","1","ACTIVE",
"334","2017-10-23","16:11:30","60","0","14.05","1","ACTIVE",
"335","2017-10-23","16:12:00","37","0","15.32","1","ACTIVE",
"336","2017-10-23","16:12:30","44","0","12.07","1","ACTIVE",
"337","2017-10-23","16:13:00","0","0","8.35","1","ACTIVE",
"338","2017-10-23","16:13:30","139","0","193.17","1","ACTIVE",
"339","2017-10-23","16:14:00","177","0","136.59","1","ACTIVE",
"340","2017-10-23","16:14:30","23","0","201.73","1","ACTIVE",
"341","2017-10-23","16:15:00","0","0","219.98","1","ACTIVE",
"342","2017-10-23","16:15:30","288","0","250.51","1","ACTIVE",
"343","2017-10-23","16:16:00","117","0","224.80","1","ACTIVE",
"344","2017-10-23","16:16:30","33","0","77.78","1","ACTIVE",
"345","2017-10-23","16:17:00","33","0","64.00","1","ACTIVE",
"346","2017-10-23","16:17:30","7","0","64.00","1","ACTIVE",
"347","2017-10-23","16:18:00","2","0","64.00","0","ACTIVE",
"348","2017-10-23","16:18:30","2","0","65.40","0","ACTIVE",
"349","2017-10-23","16:19:00","0","0","69.79","0","ACTIVE",
"350","2017-10-23","16:19:30","0","0","69.79","0","ACTIVE",
"351","2017-10-23","16:20:00","0","0","71.32","0","ACTIVE",
"352","2017-10-23","16:20:30","0","0","71.32","0","ACTIVE",
"353","2017-10-23","16:21:00","0","0","69.79","0","ACTIVE",
"354","2017-10-23","16:21:30","0","0","72.88","0","ACTIVE",
"355","2017-10-23","16:22:00","0","0","74.48","0","ACTIVE",
"356","2017-10-23","16:22:30","0","0","74.48","0","ACTIVE",
"357","2017-10-23","16:23:00","2","0","79.48","0","ACTIVE",
"358","2017-10-23","16:23:30","0","0","79.48","0","ACTIVE",
"359","2017-10-23","16:24:00","0","0","81.22","0","ACTIVE",
"360","2017-10-23","16:24:30","9","0","66.83","1","ACTIVE",
"361","2017-10-23","16:25:00","2","0","88.57","1","ACTIVE",
"362","2017-10-23","16:25:30","123","0","72.88","1","ACTIVE",
"363","2017-10-23","16:26:00","63","0","24.68","1","ACTIVE",
"364","2017-10-23","16:26:30","98","0","58.69","1","ACTIVE",
"365","2017-10-23","16:27:00","489","0","215.27","1","ACTIVE",
"366","2017-10-23","16:27:30","402","0","52.66","1","ACTIVE",
"367","2017-10-23","16:28:00","743","0","7.03","1","ACTIVE",
"368","2017-10-23","16:28:30","489","0","693.38","1","ACTIVE",
"369","2017-10-23","16:29:00","389","0","2834.25","1","ACTIVE",
"370","2017-10-23","16:29:30","558","0","1327.96","1","ACTIVE",
"371","2017-10-23","16:30:00","149","0","1722.16","1","ACTIVE",
"372","2017-10-23","16:30:30","154","0","1878.02","1","ACTIVE",
"373","2017-10-23","16:31:00","128","0","5919.46","1","ACTIVE",
"374","2017-10-23","16:31:30","102","0","708.56","1","ACTIVE",
"375","2017-10-23","16:32:00","98","0","724.08","1","ACTIVE",
"376","2017-10-23","16:32:30","226","0","5086.65","1","ACTIVE",
"377","2017-10-23","16:33:00","139","0","21712.68","1","ACTIVE",
"378","2017-10-23","16:33:30","154","0","1024.00","1","ACTIVE",
"379","2017-10-23","16:34:00","458","0","1545.38","1","ACTIVE",
"380","2017-10-23","16:34:30","819","0","678.52","1","ACTIVE",
"381","2017-10-23","16:35:00","523","0","56.20","1","ACTIVE",
"382","2017-10-23","16:35:30","540","0","105.33","1","ACTIVE",
"383","2017-10-23","16:36:00","1126","0","34.90","1","ACTIVE",
"384","2017-10-23","16:36:30","473","0","155.55","1","ACTIVE",
"385","2017-10-23","16:37:00","365","0","105.33","1","ACTIVE",
"386","2017-10-23","16:37:30","1199","0","145.76","1","ACTIVE",
